stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,wheelchair_boarding,stop_url
10200,"St Clair Ave & Cretin Ave","Near side W",  44.934399, -93.192337,"St Clair Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10200
10201,"Cretin Ave & Stanford Ave","Near side S",  44.932606, -93.192528,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10201
10202,"Cretin Ave & Jefferson Ave","Near side S",  44.930801, -93.192551,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10202
10203,"Cretin Ave & Palace Ave","Across from S",  44.928852, -93.192535,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10203
10204,"Cretin Ave & Randolph Ave","Near side S",  44.927132, -93.192535,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10204
10205,"Cretin Ave & Niles Ave","Across from S",  44.925285, -93.192513,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10205
10206,"Cretin Ave & Hartford Ave","Near side S",  44.923512, -93.192520,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10206
10207,"Cretin Ave & Scheffer Ave","Near side S",  44.921680, -93.192528,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10207
10208,"Cretin Ave & Highland Pkwy","Near side S",  44.919888, -93.192520,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10208
10209,"Cretin Ave & Pinehurst Ave","Near side S",  44.918980, -93.192520,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10209
1021,"Penn Ave S & 53rd St W","Near side S",  44.907104, -93.308739,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1021
10218,"Cretin Ave & Highland Pkwy","Near side N",  44.919659, -93.192375,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10218
10219,"Cretin Ave & Scheffer Ave","Near side N",  44.921513, -93.192375,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10219
1022,"Penn Ave S & Cromwell Dr","Near side S",  44.906155, -93.308731,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1022
10220,"Cretin Ave & Hartford Ave","Near side N",  44.923328, -93.192375,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10220
10221,"Cretin Ave & Niles Ave","Near side N",  44.925179, -93.192375,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10221
10222,"Cretin Ave & Randolph Ave","Near side N",  44.926952, -93.192390,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10222
10223,"Cretin Ave & Palace Ave","Near side N",  44.928787, -93.192398,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10223
10224,"Cretin Ave & Jefferson Ave","Near side N",  44.930622, -93.192406,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10224
10225,"Cretin Ave & Stanford Ave","Near side N",  44.932426, -93.192383,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10225
10226,"Cretin Ave & St Clair Ave","Near side N",  44.934258, -93.192390,"Cretin Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10226
10227,"St Clair Ave & Finn St","Near side E",  44.934296, -93.190041,"St Clair Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10227
10228,"St Clair Ave & Cleveland Ave","Near side E",  44.934307, -93.187523,"St Clair Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10228
1023,"Penn Ave S & 54th St W","Near side S",  44.905216, -93.308701,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1023
10231,"7th St W & Ann St","Near side N",  44.936092, -93.114258,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10231
10232,"7th St W & Dousman St","Near side N",  44.937199, -93.112663,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10232
10234,"7th St W & Smith Ave","Near side N",  44.939335, -93.109520,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10234
10236,"7th St W & Grand Ave","Far side N",  44.941498, -93.106354,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10236
10238,"7th St W & Chestnut St","Near side N",  44.943287, -93.104088,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10238
10239,"7th St E & Bates Ave","Near side E",  44.958717, -93.072243,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10239
1024,"Penn Ave S & 55th St W","Near side S",  44.903431, -93.308731,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1024
10241,"7th St E & Eichenwald St","Near side E",  44.960087, -93.069435,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10241
10242,"7th St E & Hope St","Near side E",  44.960655, -93.068268,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10242
10246,"Arcade St & Neid Lane","Across from N",  44.967064, -93.065872,"Arcade St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10246
10247,"Arcade St & York Ave","Near side N",  44.968399, -93.065887,"Arcade St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10247
1025,"Penn Ave S & 56th St W","Near side S",  44.901615, -93.308739,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1025
1027,"Penn Ave S & 58th St W","Near side S",  44.898018, -93.308762,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1027
1028,"Penn Ave S & Queen Ave S","Near side S",  44.897034, -93.308754,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1028
10288,"Arcade St & York Ave","Far side S",  44.968353, -93.066124,"Arcade St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10288
10289,"Arcade St & Neid Lane","Far side S",  44.966949, -93.066116,"Arcade St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10289
1029,"Penn Ave S & 60th St W","Near side S",  44.894424, -93.308746,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1029
10291,"Arcade St & Minnehaha Ave","Near side S",  44.963150, -93.066093,"Arcade St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10291
10292,"Arcade St & 7th St E","Near side S",  44.962002, -93.066017,"Arcade St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10292
10294,"7th St E & Hope St","Near side W",  44.960896, -93.068192,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10294
10295,"7th St E & Eichenwald St","Across from W",  44.960209, -93.069618,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10295
10297,"7th St E & Bates Ave","Far side W",  44.958836, -93.072426,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10297
103,"Lyndale Ave S & 22nd St W","Near side S",  44.961010, -93.288086,"Lyndale Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=103
1030,"Penn Ave S & 61st St W","Across from S",  44.892647, -93.308754,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1030
1031,"Penn Ave S & 62nd St S","Near side S",  44.891239, -93.308739,"Penn Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1031
1034,"60th St W & Penn Ave S","Near side W",  44.894386, -93.308548,"60th St W",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1034
1035,"Penn Ave S & Hwy 62","Far side S",  44.890076, -93.308716,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1035
10358,"7th St W & Walnut St","Near side S",  44.942657, -93.105186,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10358
10359,"7th St W & Grand Ave","Near side S",  44.941391, -93.106819,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10359
1036,"Penn Ave S & 63rd St W","Across from S",  44.889011, -93.308723,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1036
10361,"7th St W & Smith Ave","Near side S",  44.939735, -93.109253,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10361
10363,"7th St W & Dousman St","Near side S",  44.937611, -93.112404,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10363
10364,"7th St W & Goodhue St","Near side S",  44.936417, -93.114113,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10364
10366,"7th St W & St Clair Ave","Near side S",  44.934219, -93.117371,"7th St W",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10366
1037,"Penn Ave S & 64th St W","Near side S",  44.887215, -93.308693,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1037
1038,"Penn Ave S & 65th St W","Near side S",  44.885422, -93.308716,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1038
10385,"7th St E & Arcade St","Near side E",  44.961761, -93.065987,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10385
10386,"7th St E & Mendota St","Near side E",  44.962894, -93.063667,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10386
1039,"Penn Ave S & 66th St W","Near side S",  44.883625, -93.308701,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1039
10395,"7th St E & Johnson Pkwy","Near side E",  44.966660, -93.045143,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10395
10396,"7th St E & Clarence St","Near side E",  44.966660, -93.043816,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10396
10397,"7th St E & Birmingham St","Far side E",  44.966671, -93.040207,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10397
10398,"7th St E & #1467","Across from E",  44.966667, -93.037903,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10398
10399,"7th St E & Hazelwood St","Near side E",  44.966660, -93.035675,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10399
104,"Lyndale Ave S & 24th St W","Near side S",  44.959217, -93.288101,"Lyndale Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=104
1040,"Penn Ave S & 67th St W","Near side S",  44.881798, -93.308701,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1040
10400,"7th St E & Germain St","Near side E",  44.966652, -93.033073,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10400
10401,"7th St E & Kennard St","Near side E",  44.966648, -93.030525,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10401
10402,"7th St E & Flandrau St","Near side E",  44.966656, -93.027977,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10402
10403,"7th St E & White Bear Ave","Near side E",  44.966637, -93.025429,"7th St E",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10403
10404,"White Bear Ave & Stillwater Ave","Near side N",  44.967632, -93.025223,"White Bear Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10404
10405,"White Bear Ave & York Ave","Near side N",  44.968685, -93.025208,"White Bear Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10405
10407,"White Bear Ave & Case Ave","Near side N",  44.970181, -93.025208,"White Bear Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10407
10409,"White Bear Ave & Ames Ave","Near side N",  44.972019, -93.025230,"White Bear Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10409
1041,"Penn Ave S & 68th St W","Near side S",  44.880028, -93.308701,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1041
10410,"White Bear Ave & Hazel Park Junior High","Near side N",  44.975590, -93.025230,"White Bear Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10410
10413,"White Bear Ave & Orange Ave","Near side N",  44.979229, -93.025215,"White Bear Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10413
10415,"White Bear Ave & Ivy Ave","Near side N",  44.981026, -93.025192,"White Bear Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10415
10417,"White Bear Ave & Cottage Ave","Near side N",  44.982822, -93.025177,"White Bear Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10417
10419,"White Bear Ave & Arlington Ave","Near side N",  44.984627, -93.025154,"White Bear Ave",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10419
1042,"Penn Ave S & 69th St W","Near side S",  44.878204, -93.308670,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1042
1043,"Penn Ave S & 70th St W","Near side S",  44.876411, -93.308662,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1043
1044,"Penn Ave S & 71st St W","Across from S",  44.874626, -93.308670,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1044
1045,"Penn Ave S & 72nd St W","Near side S",  44.872822, -93.308693,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1045
1046,"Penn Ave S & 73rd St W","Near side S",  44.871029, -93.308716,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1046
10467,"Rice St & Cottage Ave","Far side S",  44.982647, -93.105965,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10467
10468,"Rice St & Ivy Ave","Near side S",  44.981075, -93.105965,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10468
1047,"Penn Ave S & 74th St W","Near side S",  44.869228, -93.308701,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1047
10470,"Rice St & Orange Ave","Near side S",  44.979267, -93.105980,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10470
10471,"Rice St & Maryland Ave","Near side S",  44.977474, -93.105995,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10471
10473,"Rice St & Geranium Ave","Near side S",  44.975739, -93.106010,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10473
10474,"Rice St & Jessamine Ave","Near side S",  44.974522, -93.106010,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10474
10476,"Rice St & Lawson Ave","Near side S",  44.972118, -93.106026,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10476
10479,"Rice St & Litchfield St","Across from S",  44.969604, -93.106041,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10479
1048,"Penn Ave S & 75th St W","Near side S",  44.867416, -93.308746,"Penn Ave S",RICHFIELD,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1048
10480,"Rice St & Milford St","Near side S",  44.967899, -93.106018,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10480
10481,"Rice St & Atwater St","Near side S",  44.966705, -93.106010,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10481
10482,"Rice St & Sycamore St","Near side S",  44.964909, -93.106003,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10482
10483,"Rice St & Pennsylvania Ave","Near side S",  44.960506, -93.106018,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10483
10484,"Rice St & Como Ave","Near side S",  44.959091, -93.106018,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10484
10488,"Rice St & Charles Ave","Near side N",  44.957813, -93.105873,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10488
10489,"Rice St & Como Ave","Near side N",  44.958862, -93.105865,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10489
10490,"Rice St & Pennsylvania Ave","Far side N",  44.960693, -93.105865,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10490
10491,"Rice St & Sycamore St","Near side N",  44.964725, -93.105858,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10491
10492,"Rice St & Atwater St","Near side N",  44.966522, -93.105865,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10492
10494,"Rice St & Manitoba Ave","Near side N",  44.968266, -93.105881,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10494
10496,"Rice St & Front Ave","Near side N",  44.970150, -93.105896,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10496
10497,"Rice St & Hatch Ave","Near side N",  44.970997, -93.105888,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10497
10498,"Rice St & Lawson Ave","Near side N",  44.971939, -93.105881,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10498
10499,"Rice St & Magnolia Ave","Near side N",  44.973713, -93.105865,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10499
105,"Lyndale Ave S & 25th St W","Near side S",  44.957466, -93.288109,"Lyndale Ave S",MINNEAPOLIS,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=105
10501,"Rice St & Geranium Ave","Near side N",  44.975498, -93.105858,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10501
10503,"Rice St & Maryland Ave","Near side N",  44.977295, -93.105850,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10503
10505,"Rice St & Orange Ave","Near side N",  44.979088, -93.105835,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10505
10507,"Rice St & Ivy Ave","Near side N",  44.980896, -93.105820,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10507
10508,"Rice St & Cottage Ave","Near side N",  44.982738, -93.105812,"Rice St",SAINT PAUL,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10508
1053,"Penn Ave S & Hwy 494","Far side S",  44.860733, -93.308968,"Penn Ave S",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1053
1054,"American Blvd & Knox Ave S","Near side E",  44.858669, -93.302002,"American Blvd",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1054
1055,"81st St W & Knox Ave S","Far side E",  44.857136, -93.300850,"81st St W",BLOOMINGTON,,,,,1,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1055
